sgRNA	Gene	sample1
MGLibA_67035	NonTargetingControlGuideForMouse_0630	0
MGLibA_67036	NonTargetingControlGuideForMouse_0631	0
MGLibA_67037	NonTargetingControlGuideForMouse_0632	0
MGLibA_67038	NonTargetingControlGuideForMouse_0633	0
MGLibA_67039	NonTargetingControlGuideForMouse_0634	0
MGLibA_67040	NonTargetingControlGuideForMouse_0635	0
MGLibA_67041	NonTargetingControlGuideForMouse_0636	0
MGLibA_67042	NonTargetingControlGuideForMouse_0637	0
MGLibA_67043	NonTargetingControlGuideForMouse_0638	0
MGLibA_67044	NonTargetingControlGuideForMouse_0639	0
MGLibA_67045	NonTargetingControlGuideForMouse_0640	0
MGLibA_67046	NonTargetingControlGuideForMouse_0641	0
MGLibA_67047	NonTargetingControlGuideForMouse_0642	0
MGLibA_67048	NonTargetingControlGuideForMouse_0643	0
MGLibA_67049	NonTargetingControlGuideForMouse_0644	0
MGLibA_67050	NonTargetingControlGuideForMouse_0645	0
MGLibA_67051	NonTargetingControlGuideForMouse_0646	0
MGLibA_67052	NonTargetingControlGuideForMouse_0647	0
MGLibA_67053	NonTargetingControlGuideForMouse_0648	0
MGLibA_67054	NonTargetingControlGuideForMouse_0649	0
MGLibA_67055	NonTargetingControlGuideForMouse_0650	0
MGLibA_67056	NonTargetingControlGuideForMouse_0651	0
MGLibA_67057	NonTargetingControlGuideForMouse_0652	0
MGLibA_67059	NonTargetingControlGuideForMouse_0654	0
MGLibA_67060	NonTargetingControlGuideForMouse_0655	0
MGLibA_67061	NonTargetingControlGuideForMouse_0656	0
MGLibA_67062	NonTargetingControlGuideForMouse_0657	0
MGLibA_67063	NonTargetingControlGuideForMouse_0658	0
MGLibA_67064	NonTargetingControlGuideForMouse_0659	0
MGLibA_67065	NonTargetingControlGuideForMouse_0660	0
MGLibA_67066	NonTargetingControlGuideForMouse_0661	0
MGLibA_67067	NonTargetingControlGuideForMouse_0662	0
MGLibA_67068	NonTargetingControlGuideForMouse_0663	0
MGLibA_67069	NonTargetingControlGuideForMouse_0664	0
MGLibA_67070	NonTargetingControlGuideForMouse_0665	0
MGLibA_67071	NonTargetingControlGuideForMouse_0666	0
MGLibA_67072	NonTargetingControlGuideForMouse_0667	0
MGLibA_67073	NonTargetingControlGuideForMouse_0668	0
MGLibA_67074	NonTargetingControlGuideForMouse_0669	0
MGLibA_67075	NonTargetingControlGuideForMouse_0670	0
MGLibA_67076	NonTargetingControlGuideForMouse_0671	0
MGLibA_67077	NonTargetingControlGuideForMouse_0672	0
MGLibA_67078	NonTargetingControlGuideForMouse_0673	0
MGLibA_67080	NonTargetingControlGuideForMouse_0675	0
MGLibA_67081	NonTargetingControlGuideForMouse_0676	0
MGLibA_67082	NonTargetingControlGuideForMouse_0677	0
MGLibA_67083	NonTargetingControlGuideForMouse_0678	0
MGLibA_67084	NonTargetingControlGuideForMouse_0679	0
MGLibA_67085	NonTargetingControlGuideForMouse_0680	0
MGLibA_67086	NonTargetingControlGuideForMouse_0681	0
MGLibA_67087	NonTargetingControlGuideForMouse_0682	0
MGLibA_67088	NonTargetingControlGuideForMouse_0683	0
MGLibA_67089	NonTargetingControlGuideForMouse_0684	0
MGLibA_67090	NonTargetingControlGuideForMouse_0685	0
MGLibA_67091	NonTargetingControlGuideForMouse_0686	0
MGLibA_67092	NonTargetingControlGuideForMouse_0687	0
MGLibA_67093	NonTargetingControlGuideForMouse_0688	0
MGLibA_67094	NonTargetingControlGuideForMouse_0689	0
MGLibA_67095	NonTargetingControlGuideForMouse_0690	0
MGLibA_67096	NonTargetingControlGuideForMouse_0691	0
MGLibA_67098	NonTargetingControlGuideForMouse_0693	0
MGLibA_67099	NonTargetingControlGuideForMouse_0694	0
MGLibA_67100	NonTargetingControlGuideForMouse_0695	0
MGLibA_67101	NonTargetingControlGuideForMouse_0696	0
MGLibA_67102	NonTargetingControlGuideForMouse_0697	0
MGLibA_67103	NonTargetingControlGuideForMouse_0698	0
MGLibA_67104	NonTargetingControlGuideForMouse_0699	0
MGLibA_67105	NonTargetingControlGuideForMouse_0700	0
MGLibA_67106	NonTargetingControlGuideForMouse_0701	0
MGLibA_67107	NonTargetingControlGuideForMouse_0702	0
MGLibA_67108	NonTargetingControlGuideForMouse_0703	0
MGLibA_67109	NonTargetingControlGuideForMouse_0704	0
MGLibA_67110	NonTargetingControlGuideForMouse_0705	0
MGLibA_67111	NonTargetingControlGuideForMouse_0706	0
MGLibA_67112	NonTargetingControlGuideForMouse_0707	0
MGLibA_67113	NonTargetingControlGuideForMouse_0708	0
MGLibA_67114	NonTargetingControlGuideForMouse_0709	0
MGLibA_67115	NonTargetingControlGuideForMouse_0710	0
MGLibA_67116	NonTargetingControlGuideForMouse_0711	0
MGLibA_67117	NonTargetingControlGuideForMouse_0712	0
MGLibA_67118	NonTargetingControlGuideForMouse_0713	0
MGLibA_67119	NonTargetingControlGuideForMouse_0714	0
MGLibA_67120	NonTargetingControlGuideForMouse_0715	0
MGLibA_67121	NonTargetingControlGuideForMouse_0716	0
MGLibA_67122	NonTargetingControlGuideForMouse_0717	0
MGLibA_67123	NonTargetingControlGuideForMouse_0718	0
MGLibA_67124	NonTargetingControlGuideForMouse_0719	0
MGLibA_67125	NonTargetingControlGuideForMouse_0720	0
MGLibA_67126	NonTargetingControlGuideForMouse_0721	0
MGLibA_67127	NonTargetingControlGuideForMouse_0722	0
MGLibA_67128	NonTargetingControlGuideForMouse_0723	0
MGLibA_67129	NonTargetingControlGuideForMouse_0724	0
MGLibA_67130	NonTargetingControlGuideForMouse_0725	0
MGLibA_67131	NonTargetingControlGuideForMouse_0726	0
MGLibA_67132	NonTargetingControlGuideForMouse_0727	0
MGLibA_67133	NonTargetingControlGuideForMouse_0728	0
MGLibA_67134	NonTargetingControlGuideForMouse_0729	0
MGLibA_67135	NonTargetingControlGuideForMouse_0730	0
MGLibA_67136	NonTargetingControlGuideForMouse_0731	0
MGLibA_67137	NonTargetingControlGuideForMouse_0732	0
MGLibA_67138	NonTargetingControlGuideForMouse_0733	0
MGLibA_67139	NonTargetingControlGuideForMouse_0734	0
MGLibA_67140	NonTargetingControlGuideForMouse_0735	0
MGLibA_67141	NonTargetingControlGuideForMouse_0736	0
MGLibA_67142	NonTargetingControlGuideForMouse_0737	0
MGLibA_67143	NonTargetingControlGuideForMouse_0738	0
MGLibA_67144	NonTargetingControlGuideForMouse_0739	0
MGLibA_67145	NonTargetingControlGuideForMouse_0740	0
MGLibA_67146	NonTargetingControlGuideForMouse_0741	0
MGLibA_67147	NonTargetingControlGuideForMouse_0742	0
MGLibA_67148	NonTargetingControlGuideForMouse_0743	0
MGLibA_67149	NonTargetingControlGuideForMouse_0744	0
MGLibA_67150	NonTargetingControlGuideForMouse_0745	0
MGLibA_67151	NonTargetingControlGuideForMouse_0746	0
MGLibA_67152	NonTargetingControlGuideForMouse_0747	0
MGLibA_67153	NonTargetingControlGuideForMouse_0748	0
MGLibA_67154	NonTargetingControlGuideForMouse_0749	0
MGLibA_67155	NonTargetingControlGuideForMouse_0750	0
MGLibA_67156	NonTargetingControlGuideForMouse_0751	0
MGLibA_67157	NonTargetingControlGuideForMouse_0752	0
MGLibA_67158	NonTargetingControlGuideForMouse_0753	0
MGLibA_67159	NonTargetingControlGuideForMouse_0754	0
MGLibA_67160	NonTargetingControlGuideForMouse_0755	0
MGLibA_67161	NonTargetingControlGuideForMouse_0756	0
MGLibA_67162	NonTargetingControlGuideForMouse_0757	0
MGLibA_67163	NonTargetingControlGuideForMouse_0758	0
MGLibA_67164	NonTargetingControlGuideForMouse_0759	0
MGLibA_67165	NonTargetingControlGuideForMouse_0760	0
MGLibA_67166	NonTargetingControlGuideForMouse_0761	0
MGLibA_67167	NonTargetingControlGuideForMouse_0762	0
MGLibA_67168	NonTargetingControlGuideForMouse_0763	0
MGLibA_67169	NonTargetingControlGuideForMouse_0764	0
MGLibA_67170	NonTargetingControlGuideForMouse_0765	0
MGLibA_67171	NonTargetingControlGuideForMouse_0766	0
MGLibA_67172	NonTargetingControlGuideForMouse_0767	0
MGLibA_67173	NonTargetingControlGuideForMouse_0768	0
MGLibA_67174	NonTargetingControlGuideForMouse_0769	0
MGLibA_67175	NonTargetingControlGuideForMouse_0770	0
MGLibA_67176	NonTargetingControlGuideForMouse_0771	0
MGLibA_67177	NonTargetingControlGuideForMouse_0772	0
MGLibA_67178	NonTargetingControlGuideForMouse_0773	0
MGLibA_67179	NonTargetingControlGuideForMouse_0774	0
MGLibA_67180	NonTargetingControlGuideForMouse_0775	0
MGLibA_67181	NonTargetingControlGuideForMouse_0776	0
MGLibA_67182	NonTargetingControlGuideForMouse_0777	0
MGLibA_67183	NonTargetingControlGuideForMouse_0778	0
MGLibA_67184	NonTargetingControlGuideForMouse_0779	0
MGLibA_67185	NonTargetingControlGuideForMouse_0780	0
MGLibA_67186	NonTargetingControlGuideForMouse_0781	0
MGLibA_67187	NonTargetingControlGuideForMouse_0782	0
MGLibA_67188	NonTargetingControlGuideForMouse_0783	0
MGLibA_67189	NonTargetingControlGuideForMouse_0784	0
MGLibA_67191	NonTargetingControlGuideForMouse_0786	0
MGLibA_67192	NonTargetingControlGuideForMouse_0787	0
MGLibA_67193	NonTargetingControlGuideForMouse_0788	0
MGLibA_67194	NonTargetingControlGuideForMouse_0789	0
MGLibA_67195	NonTargetingControlGuideForMouse_0790	0
MGLibA_67196	NonTargetingControlGuideForMouse_0791	0
MGLibA_67197	NonTargetingControlGuideForMouse_0792	0
MGLibA_67198	NonTargetingControlGuideForMouse_0793	0
MGLibA_67199	NonTargetingControlGuideForMouse_0794	0
MGLibA_67200	NonTargetingControlGuideForMouse_0795	0
MGLibA_67201	NonTargetingControlGuideForMouse_0796	0
MGLibA_67202	NonTargetingControlGuideForMouse_0797	0
MGLibA_67203	NonTargetingControlGuideForMouse_0798	0
MGLibA_67204	NonTargetingControlGuideForMouse_0799	0
MGLibA_67205	NonTargetingControlGuideForMouse_0800	0
MGLibA_67206	NonTargetingControlGuideForMouse_0801	0
MGLibA_67207	NonTargetingControlGuideForMouse_0802	0
MGLibA_67208	NonTargetingControlGuideForMouse_0803	0
MGLibA_67209	NonTargetingControlGuideForMouse_0804	0
MGLibA_67210	NonTargetingControlGuideForMouse_0805	0
MGLibA_67211	NonTargetingControlGuideForMouse_0806	0
MGLibA_67212	NonTargetingControlGuideForMouse_0807	0
MGLibA_67213	NonTargetingControlGuideForMouse_0808	0
MGLibA_67214	NonTargetingControlGuideForMouse_0809	0
MGLibA_67215	NonTargetingControlGuideForMouse_0810	0
MGLibA_67216	NonTargetingControlGuideForMouse_0811	0
MGLibA_67217	NonTargetingControlGuideForMouse_0812	0
MGLibA_67218	NonTargetingControlGuideForMouse_0813	0
MGLibA_67219	NonTargetingControlGuideForMouse_0814	0
MGLibA_67220	NonTargetingControlGuideForMouse_0815	0
MGLibA_67222	NonTargetingControlGuideForMouse_0817	0
MGLibA_67223	NonTargetingControlGuideForMouse_0818	0
MGLibA_67224	NonTargetingControlGuideForMouse_0819	0
MGLibA_67225	NonTargetingControlGuideForMouse_0820	0
MGLibA_67227	NonTargetingControlGuideForMouse_0822	0
MGLibA_67228	NonTargetingControlGuideForMouse_0823	0
MGLibA_67229	NonTargetingControlGuideForMouse_0824	0
MGLibA_67230	NonTargetingControlGuideForMouse_0825	0
MGLibA_67231	NonTargetingControlGuideForMouse_0826	0
MGLibA_67232	NonTargetingControlGuideForMouse_0827	0
MGLibA_67233	NonTargetingControlGuideForMouse_0828	0
MGLibA_67234	NonTargetingControlGuideForMouse_0829	0
MGLibA_67235	NonTargetingControlGuideForMouse_0830	0
MGLibA_67236	NonTargetingControlGuideForMouse_0831	0
MGLibA_67237	NonTargetingControlGuideForMouse_0832	0
MGLibA_67238	NonTargetingControlGuideForMouse_0833	0
MGLibA_67239	NonTargetingControlGuideForMouse_0834	0
MGLibA_67240	NonTargetingControlGuideForMouse_0835	0
MGLibA_67241	NonTargetingControlGuideForMouse_0836	0
MGLibA_67242	NonTargetingControlGuideForMouse_0837	0
MGLibA_67243	NonTargetingControlGuideForMouse_0838	0
MGLibA_67244	NonTargetingControlGuideForMouse_0839	0
MGLibA_67245	NonTargetingControlGuideForMouse_0840	0
MGLibA_67246	NonTargetingControlGuideForMouse_0841	0
MGLibA_67247	NonTargetingControlGuideForMouse_0842	0
MGLibA_67248	NonTargetingControlGuideForMouse_0843	0
MGLibA_67249	NonTargetingControlGuideForMouse_0844	0
MGLibA_67250	NonTargetingControlGuideForMouse_0845	0
MGLibA_67251	NonTargetingControlGuideForMouse_0846	0
MGLibA_67252	NonTargetingControlGuideForMouse_0847	0
MGLibA_67253	NonTargetingControlGuideForMouse_0848	0
MGLibA_67254	NonTargetingControlGuideForMouse_0849	0
MGLibA_67255	NonTargetingControlGuideForMouse_0850	0
MGLibA_67256	NonTargetingControlGuideForMouse_0851	0
MGLibA_67257	NonTargetingControlGuideForMouse_0852	0
MGLibA_67258	NonTargetingControlGuideForMouse_0853	0
MGLibA_67260	NonTargetingControlGuideForMouse_0855	0
MGLibA_67261	NonTargetingControlGuideForMouse_0856	0
MGLibA_67262	NonTargetingControlGuideForMouse_0857	0
MGLibA_67263	NonTargetingControlGuideForMouse_0858	0
MGLibA_67264	NonTargetingControlGuideForMouse_0859	0
MGLibA_67265	NonTargetingControlGuideForMouse_0860	0
MGLibA_67266	NonTargetingControlGuideForMouse_0861	0
MGLibA_67267	NonTargetingControlGuideForMouse_0862	0
MGLibA_67268	NonTargetingControlGuideForMouse_0863	0
MGLibA_67269	NonTargetingControlGuideForMouse_0864	0
MGLibA_67270	NonTargetingControlGuideForMouse_0865	0
MGLibA_67271	NonTargetingControlGuideForMouse_0866	0
MGLibA_67272	NonTargetingControlGuideForMouse_0867	0
MGLibA_67273	NonTargetingControlGuideForMouse_0868	0
MGLibA_67274	NonTargetingControlGuideForMouse_0869	0
MGLibA_67275	NonTargetingControlGuideForMouse_0870	0
MGLibA_67276	NonTargetingControlGuideForMouse_0871	0
MGLibA_67277	NonTargetingControlGuideForMouse_0872	0
MGLibA_67278	NonTargetingControlGuideForMouse_0873	0
MGLibA_67279	NonTargetingControlGuideForMouse_0874	0
MGLibA_67280	NonTargetingControlGuideForMouse_0875	0
MGLibA_67281	NonTargetingControlGuideForMouse_0876	0
MGLibA_67282	NonTargetingControlGuideForMouse_0877	0
MGLibA_67283	NonTargetingControlGuideForMouse_0878	0
MGLibA_67284	NonTargetingControlGuideForMouse_0879	0
MGLibA_67285	NonTargetingControlGuideForMouse_0880	0
MGLibA_67286	NonTargetingControlGuideForMouse_0881	0
MGLibA_67287	NonTargetingControlGuideForMouse_0882	0
MGLibA_67288	NonTargetingControlGuideForMouse_0883	0
MGLibA_67289	NonTargetingControlGuideForMouse_0884	0
MGLibA_67290	NonTargetingControlGuideForMouse_0885	0
MGLibA_67291	NonTargetingControlGuideForMouse_0886	0
MGLibA_67292	NonTargetingControlGuideForMouse_0887	0
MGLibA_67293	NonTargetingControlGuideForMouse_0888	0
MGLibA_67294	NonTargetingControlGuideForMouse_0889	0
MGLibA_67296	NonTargetingControlGuideForMouse_0891	0
MGLibA_67297	NonTargetingControlGuideForMouse_0892	0
MGLibA_67298	NonTargetingControlGuideForMouse_0893	0
MGLibA_67299	NonTargetingControlGuideForMouse_0894	0
MGLibA_67301	NonTargetingControlGuideForMouse_0896	0
MGLibA_67302	NonTargetingControlGuideForMouse_0897	0
MGLibA_67303	NonTargetingControlGuideForMouse_0898	0
MGLibA_67304	NonTargetingControlGuideForMouse_0899	0
MGLibA_67305	NonTargetingControlGuideForMouse_0900	0
MGLibA_67306	NonTargetingControlGuideForMouse_0901	0
MGLibA_67307	NonTargetingControlGuideForMouse_0902	0
MGLibA_67308	NonTargetingControlGuideForMouse_0903	0
MGLibA_67309	NonTargetingControlGuideForMouse_0904	0
MGLibA_67310	NonTargetingControlGuideForMouse_0905	0
MGLibA_67311	NonTargetingControlGuideForMouse_0906	0
MGLibA_67312	NonTargetingControlGuideForMouse_0907	0
MGLibA_67313	NonTargetingControlGuideForMouse_0908	0
MGLibA_67314	NonTargetingControlGuideForMouse_0909	0
MGLibA_67315	NonTargetingControlGuideForMouse_0910	0
MGLibA_67316	NonTargetingControlGuideForMouse_0911	0
MGLibA_67317	NonTargetingControlGuideForMouse_0912	0
MGLibA_67318	NonTargetingControlGuideForMouse_0913	0
MGLibA_67319	NonTargetingControlGuideForMouse_0914	0
MGLibA_67320	NonTargetingControlGuideForMouse_0915	0
MGLibA_67321	NonTargetingControlGuideForMouse_0916	0
MGLibA_67322	NonTargetingControlGuideForMouse_0917	0
MGLibA_67323	NonTargetingControlGuideForMouse_0918	0
MGLibA_67324	NonTargetingControlGuideForMouse_0919	0
MGLibA_67325	NonTargetingControlGuideForMouse_0920	0
MGLibA_67326	NonTargetingControlGuideForMouse_0921	0
MGLibA_67327	NonTargetingControlGuideForMouse_0922	0
MGLibA_67328	NonTargetingControlGuideForMouse_0923	0
MGLibA_67329	NonTargetingControlGuideForMouse_0924	0
MGLibA_67330	NonTargetingControlGuideForMouse_0925	0
MGLibA_67331	NonTargetingControlGuideForMouse_0926	0
MGLibA_67332	NonTargetingControlGuideForMouse_0927	0
MGLibA_67333	NonTargetingControlGuideForMouse_0928	0
MGLibA_67334	NonTargetingControlGuideForMouse_0929	0
MGLibA_67335	NonTargetingControlGuideForMouse_0930	0
MGLibA_67336	NonTargetingControlGuideForMouse_0931	0
MGLibA_67337	NonTargetingControlGuideForMouse_0932	0
MGLibA_67338	NonTargetingControlGuideForMouse_0933	0
MGLibA_67339	NonTargetingControlGuideForMouse_0934	0
MGLibA_67340	NonTargetingControlGuideForMouse_0935	0
MGLibA_67341	NonTargetingControlGuideForMouse_0936	0
MGLibA_67342	NonTargetingControlGuideForMouse_0937	0
MGLibA_67343	NonTargetingControlGuideForMouse_0938	0
MGLibA_67344	NonTargetingControlGuideForMouse_0939	0
MGLibA_67345	NonTargetingControlGuideForMouse_0940	0
MGLibA_67346	NonTargetingControlGuideForMouse_0941	0
MGLibA_67347	NonTargetingControlGuideForMouse_0942	0
MGLibA_67348	NonTargetingControlGuideForMouse_0943	0
MGLibA_67349	NonTargetingControlGuideForMouse_0944	0
MGLibA_67351	NonTargetingControlGuideForMouse_0946	0
MGLibA_67352	NonTargetingControlGuideForMouse_0947	0
MGLibA_67353	NonTargetingControlGuideForMouse_0948	0
MGLibA_67354	NonTargetingControlGuideForMouse_0949	0
MGLibA_67355	NonTargetingControlGuideForMouse_0950	0
MGLibA_67356	NonTargetingControlGuideForMouse_0951	0
MGLibA_67357	NonTargetingControlGuideForMouse_0952	0
MGLibA_67358	NonTargetingControlGuideForMouse_0953	0
MGLibA_67359	NonTargetingControlGuideForMouse_0954	0
MGLibA_67360	NonTargetingControlGuideForMouse_0955	0
MGLibA_67361	NonTargetingControlGuideForMouse_0956	0
MGLibA_67362	NonTargetingControlGuideForMouse_0957	0
MGLibA_67363	NonTargetingControlGuideForMouse_0958	0
MGLibA_67364	NonTargetingControlGuideForMouse_0959	0
MGLibA_67365	NonTargetingControlGuideForMouse_0960	0
MGLibA_67366	NonTargetingControlGuideForMouse_0961	0
MGLibA_67367	NonTargetingControlGuideForMouse_0962	0
MGLibA_67368	NonTargetingControlGuideForMouse_0963	0
MGLibA_67369	NonTargetingControlGuideForMouse_0964	0
MGLibA_67370	NonTargetingControlGuideForMouse_0965	0
MGLibA_67371	NonTargetingControlGuideForMouse_0966	0
MGLibA_67372	NonTargetingControlGuideForMouse_0967	0
MGLibA_67373	NonTargetingControlGuideForMouse_0968	0
MGLibA_67374	NonTargetingControlGuideForMouse_0969	0
MGLibA_67375	NonTargetingControlGuideForMouse_0970	0
MGLibA_67376	NonTargetingControlGuideForMouse_0971	0
MGLibA_67377	NonTargetingControlGuideForMouse_0972	0
MGLibA_67378	NonTargetingControlGuideForMouse_0973	0
MGLibA_67379	NonTargetingControlGuideForMouse_0974	0
MGLibA_67380	NonTargetingControlGuideForMouse_0975	0
MGLibA_67381	NonTargetingControlGuideForMouse_0976	0
MGLibA_67382	NonTargetingControlGuideForMouse_0977	0
MGLibA_67383	NonTargetingControlGuideForMouse_0978	0
MGLibA_67384	NonTargetingControlGuideForMouse_0979	0
MGLibA_67385	NonTargetingControlGuideForMouse_0980	0
MGLibA_67386	NonTargetingControlGuideForMouse_0981	0
MGLibA_67387	NonTargetingControlGuideForMouse_0982	0
MGLibA_67388	NonTargetingControlGuideForMouse_0983	0
MGLibA_67389	NonTargetingControlGuideForMouse_0984	0
MGLibA_67390	NonTargetingControlGuideForMouse_0985	0
MGLibA_67391	NonTargetingControlGuideForMouse_0986	0
MGLibA_67392	NonTargetingControlGuideForMouse_0987	0
MGLibA_67394	NonTargetingControlGuideForMouse_0989	0
MGLibA_67395	NonTargetingControlGuideForMouse_0990	0
MGLibA_67396	NonTargetingControlGuideForMouse_0991	0
MGLibA_67397	NonTargetingControlGuideForMouse_0992	0
MGLibA_67398	NonTargetingControlGuideForMouse_0993	0
MGLibA_67399	NonTargetingControlGuideForMouse_0994	0
MGLibA_67400	NonTargetingControlGuideForMouse_0995	0
MGLibA_67401	NonTargetingControlGuideForMouse_0996	0
MGLibA_67402	NonTargetingControlGuideForMouse_0997	0
MGLibA_67403	NonTargetingControlGuideForMouse_0998	0
MGLibA_67404	NonTargetingControlGuideForMouse_0999	0
MGLibA_67405	NonTargetingControlGuideForMouse_1000	0
MGLibA_34396	Nop10	0
MGLibA_34397	Nop10	0
MGLibA_34398	Nop10	0
MGLibA_34399	Nop14	0
MGLibA_34400	Nop14	0
MGLibA_34401	Nop14	0
MGLibA_34402	Nop16	0
MGLibA_34403	Nop16	0
MGLibA_34404	Nop16	0
MGLibA_34405	Nop2	0
MGLibA_34406	Nop2	0
MGLibA_34407	Nop2	0
MGLibA_34408	Nop56	0
MGLibA_34409	Nop56	0
MGLibA_34410	Nop56	0
MGLibA_34411	Nop58	0
MGLibA_34412	Nop58	0
MGLibA_34413	Nop58	0
MGLibA_34414	Nop9	0
MGLibA_34415	Nop9	0
MGLibA_34416	Nop9	0
MGLibA_34420	Nos1	0
MGLibA_34421	Nos1	0
MGLibA_34422	Nos1	0
MGLibA_34417	Nos1ap	0
MGLibA_34418	Nos1ap	0
MGLibA_34419	Nos1ap	0
MGLibA_34423	Nos2	0
MGLibA_34424	Nos2	0
MGLibA_34425	Nos2	0
MGLibA_34426	Nos3	0
MGLibA_34427	Nos3	0
MGLibA_34428	Nos3	0
MGLibA_34429	Nosip	0
MGLibA_34430	Nosip	0
MGLibA_34431	Nosip	0
MGLibA_34432	Nostrin	0
MGLibA_34433	Nostrin	0
MGLibA_34434	Nostrin	0
MGLibA_34435	Notch1	0
MGLibA_34436	Notch1	0
MGLibA_34437	Notch1	0
MGLibA_34438	Notch2	0
MGLibA_34439	Notch2	0
MGLibA_34440	Notch2	0
MGLibA_34441	Notch3	0
MGLibA_34442	Notch3	0
MGLibA_34443	Notch3	0
MGLibA_34444	Notch4	0
MGLibA_34445	Notch4	0
MGLibA_34446	Notch4	0
MGLibA_34447	Noto	0
MGLibA_34448	Noto	0
MGLibA_34449	Noto	0
MGLibA_34450	Notum	0
MGLibA_34451	Notum	0
MGLibA_34452	Notum	0
MGLibA_34459	Nov	0
MGLibA_34460	Nov	0
MGLibA_34461	Nov	0
MGLibA_34453	Nova1	0
MGLibA_34454	Nova1	0
MGLibA_34455	Nova1	0
MGLibA_34456	Nova2	0
MGLibA_34457	Nova2	0
MGLibA_34458	Nova2	0
MGLibA_34462	Nox1	0
MGLibA_34463	Nox1	0
MGLibA_34464	Nox1	0
MGLibA_34465	Nox3	0
MGLibA_34466	Nox3	0
MGLibA_34467	Nox3	0
MGLibA_34468	Nox4	0
MGLibA_34469	Nox4	0
MGLibA_34470	Nox4	0
MGLibA_34471	Noxa1	0
MGLibA_34472	Noxa1	0
MGLibA_34473	Noxa1	0
MGLibA_34474	Noxo1	0
MGLibA_34475	Noxo1	0
MGLibA_34476	Noxo1	0
MGLibA_34477	Noxred1	0
MGLibA_34478	Noxred1	0
MGLibA_34479	Noxred1	0
MGLibA_34480	Npas1	0
MGLibA_34481	Npas1	0
MGLibA_34482	Npas1	0
MGLibA_34483	Npas2	0
MGLibA_34484	Npas2	0
MGLibA_34485	Npas2	0
MGLibA_34486	Npas3	0
MGLibA_34487	Npas3	0
MGLibA_34488	Npas3	0
MGLibA_34489	Npas4	0
MGLibA_34490	Npas4	0
MGLibA_34491	Npas4	0
MGLibA_34492	Npat	0
MGLibA_34493	Npat	0
MGLibA_34494	Npat	0
MGLibA_34498	Npb	0
MGLibA_34499	Npb	0
MGLibA_34500	Npb	0
MGLibA_34495	Npbwr1	0
MGLibA_34496	Npbwr1	0
MGLibA_34497	Npbwr1	0
MGLibA_34504	Npc1	0
MGLibA_34505	Npc1	0
MGLibA_34506	Npc1	0
MGLibA_34501	Npc1l1	0
MGLibA_34502	Npc1l1	0
MGLibA_34503	Npc1l1	0
MGLibA_34507	Npc2	0
MGLibA_34508	Npc2	0
MGLibA_34509	Npc2	0
MGLibA_34510	Npcd	0
MGLibA_34511	Npcd	0
MGLibA_34513	Npdc1	0
MGLibA_34514	Npdc1	0
MGLibA_34515	Npdc1	0
MGLibA_34516	Npepl1	0
MGLibA_34517	Npepl1	0
MGLibA_34518	Npepl1	0
MGLibA_34519	Npepps	0
MGLibA_34520	Npepps	0
MGLibA_34521	Npepps	0
MGLibA_34528	Npff	0
MGLibA_34529	Npff	0
MGLibA_34530	Npff	0
MGLibA_34522	Npffr1	0
MGLibA_34523	Npffr1	0
MGLibA_34524	Npffr1	0
MGLibA_34525	Npffr2	0
MGLibA_34526	Npffr2	0
MGLibA_34527	Npffr2	0
MGLibA_34531	Nphp1	0
MGLibA_34532	Nphp1	0
MGLibA_34533	Nphp1	0
MGLibA_34534	Nphp3	0
MGLibA_34535	Nphp3	0
MGLibA_34536	Nphp3	0
MGLibA_34537	Nphp4	0
MGLibA_34538	Nphp4	0
MGLibA_34539	Nphp4	0
MGLibA_34540	Nphs1	0
MGLibA_34541	Nphs1	0
MGLibA_34542	Nphs1	0
MGLibA_34543	Nphs2	0
MGLibA_34544	Nphs2	0
MGLibA_34545	Nphs2	0
MGLibA_34549	Npl	0
MGLibA_34550	Npl	0
MGLibA_34551	Npl	0
MGLibA_34546	Nploc4	0
MGLibA_34547	Nploc4	0
MGLibA_34548	Nploc4	0
MGLibA_34552	Npm1	0
MGLibA_34553	Npm1	0
MGLibA_34554	Npm1	0
MGLibA_34555	Npm2	0
MGLibA_34556	Npm2	0
MGLibA_34557	Npm2	0
MGLibA_34558	Npm3	0
MGLibA_34559	Npm3	0
MGLibA_34560	Npm3	0
MGLibA_34561	Npnt	0
MGLibA_34562	Npnt	0
MGLibA_34563	Npnt	0
MGLibA_34564	Nppa	0
MGLibA_34565	Nppa	0
MGLibA_34566	Nppa	0
MGLibA_34567	Nppb	0
MGLibA_34568	Nppb	0
MGLibA_34569	Nppb	0
MGLibA_34570	Nppc	0
MGLibA_34571	Nppc	0
MGLibA_34572	Nppc	0
MGLibA_34573	Npr1	0
MGLibA_34574	Npr1	0
MGLibA_34575	Npr1	0
MGLibA_34576	Npr2	0
MGLibA_34577	Npr2	0
MGLibA_34578	Npr2	0
MGLibA_34579	Npr3	0
MGLibA_34580	Npr3	0
MGLibA_34581	Npr3	0
MGLibA_34582	Nprl2	0
MGLibA_34583	Nprl2	0
MGLibA_34584	Nprl2	0
MGLibA_34585	Nprl3	0
MGLibA_34586	Nprl3	0
MGLibA_34587	Nprl3	0
MGLibA_34591	Nps	0
MGLibA_34592	Nps	0
MGLibA_34593	Nps	0
MGLibA_34588	Npsr1	0
MGLibA_34589	Npsr1	0
