sgRNA	Gene	sample1
MGLibB_62289	NonTargetingControlGuideForMouse_0485	0
MGLibB_62290	NonTargetingControlGuideForMouse_0486	0
MGLibB_62291	NonTargetingControlGuideForMouse_0487	0
MGLibB_62292	NonTargetingControlGuideForMouse_0488	0
MGLibB_62293	NonTargetingControlGuideForMouse_0489	0
MGLibB_62294	NonTargetingControlGuideForMouse_0490	0
MGLibB_62295	NonTargetingControlGuideForMouse_0491	0
MGLibB_62296	NonTargetingControlGuideForMouse_0492	0
MGLibB_62297	NonTargetingControlGuideForMouse_0493	0
MGLibB_62298	NonTargetingControlGuideForMouse_0494	0
MGLibB_62299	NonTargetingControlGuideForMouse_0495	0
MGLibB_62300	NonTargetingControlGuideForMouse_0496	0
MGLibB_62301	NonTargetingControlGuideForMouse_0497	0
MGLibB_62302	NonTargetingControlGuideForMouse_0498	0
MGLibB_62303	NonTargetingControlGuideForMouse_0499	0
MGLibB_62304	NonTargetingControlGuideForMouse_0500	0
MGLibB_62305	NonTargetingControlGuideForMouse_0501	0
MGLibB_62306	NonTargetingControlGuideForMouse_0502	0
MGLibB_62307	NonTargetingControlGuideForMouse_0503	0
MGLibB_62308	NonTargetingControlGuideForMouse_0504	0
MGLibB_62309	NonTargetingControlGuideForMouse_0505	0
MGLibB_62310	NonTargetingControlGuideForMouse_0506	0
MGLibB_62311	NonTargetingControlGuideForMouse_0507	0
MGLibB_62312	NonTargetingControlGuideForMouse_0508	0
MGLibB_62313	NonTargetingControlGuideForMouse_0509	0
MGLibB_62314	NonTargetingControlGuideForMouse_0510	0
MGLibB_62315	NonTargetingControlGuideForMouse_0511	0
MGLibB_62316	NonTargetingControlGuideForMouse_0512	0
MGLibB_62317	NonTargetingControlGuideForMouse_0513	0
MGLibB_62318	NonTargetingControlGuideForMouse_0514	0
MGLibB_62319	NonTargetingControlGuideForMouse_0515	0
MGLibB_62320	NonTargetingControlGuideForMouse_0516	0
MGLibB_62321	NonTargetingControlGuideForMouse_0517	0
MGLibB_62322	NonTargetingControlGuideForMouse_0518	0
MGLibB_62323	NonTargetingControlGuideForMouse_0519	0
MGLibB_62324	NonTargetingControlGuideForMouse_0520	0
MGLibB_62325	NonTargetingControlGuideForMouse_0521	0
MGLibB_62326	NonTargetingControlGuideForMouse_0522	0
MGLibB_62327	NonTargetingControlGuideForMouse_0523	0
MGLibB_62328	NonTargetingControlGuideForMouse_0524	0
MGLibB_62329	NonTargetingControlGuideForMouse_0525	0
MGLibB_62330	NonTargetingControlGuideForMouse_0526	0
MGLibB_62331	NonTargetingControlGuideForMouse_0527	0
MGLibB_62332	NonTargetingControlGuideForMouse_0528	0
MGLibB_62333	NonTargetingControlGuideForMouse_0529	0
MGLibB_62334	NonTargetingControlGuideForMouse_0530	0
MGLibB_62335	NonTargetingControlGuideForMouse_0531	0
MGLibB_62336	NonTargetingControlGuideForMouse_0532	0
MGLibB_62337	NonTargetingControlGuideForMouse_0533	0
MGLibB_62338	NonTargetingControlGuideForMouse_0534	0
MGLibB_62339	NonTargetingControlGuideForMouse_0535	0
MGLibB_62340	NonTargetingControlGuideForMouse_0536	0
MGLibB_62341	NonTargetingControlGuideForMouse_0537	0
MGLibB_62342	NonTargetingControlGuideForMouse_0538	0
MGLibB_62343	NonTargetingControlGuideForMouse_0539	0
MGLibB_62344	NonTargetingControlGuideForMouse_0540	0
MGLibB_62345	NonTargetingControlGuideForMouse_0541	0
MGLibB_62346	NonTargetingControlGuideForMouse_0542	0
MGLibB_62347	NonTargetingControlGuideForMouse_0543	0
MGLibB_62348	NonTargetingControlGuideForMouse_0544	0
MGLibB_62349	NonTargetingControlGuideForMouse_0545	0
MGLibB_62350	NonTargetingControlGuideForMouse_0546	0
MGLibB_62351	NonTargetingControlGuideForMouse_0547	0
MGLibB_62352	NonTargetingControlGuideForMouse_0548	0
MGLibB_62353	NonTargetingControlGuideForMouse_0549	0
MGLibB_62354	NonTargetingControlGuideForMouse_0550	0
MGLibB_62355	NonTargetingControlGuideForMouse_0551	0
MGLibB_62356	NonTargetingControlGuideForMouse_0552	0
MGLibB_62357	NonTargetingControlGuideForMouse_0553	0
MGLibB_62358	NonTargetingControlGuideForMouse_0554	0
MGLibB_62359	NonTargetingControlGuideForMouse_0555	0
MGLibB_62360	NonTargetingControlGuideForMouse_0556	0
MGLibB_62361	NonTargetingControlGuideForMouse_0557	0
MGLibB_62362	NonTargetingControlGuideForMouse_0558	0
MGLibB_62363	NonTargetingControlGuideForMouse_0559	0
MGLibB_62364	NonTargetingControlGuideForMouse_0560	0
MGLibB_62365	NonTargetingControlGuideForMouse_0561	0
MGLibB_62366	NonTargetingControlGuideForMouse_0562	0
MGLibB_62367	NonTargetingControlGuideForMouse_0563	0
MGLibB_62368	NonTargetingControlGuideForMouse_0564	0
MGLibB_62369	NonTargetingControlGuideForMouse_0565	0
MGLibB_62370	NonTargetingControlGuideForMouse_0566	0
MGLibB_62371	NonTargetingControlGuideForMouse_0567	0
MGLibB_62372	NonTargetingControlGuideForMouse_0568	0
MGLibB_62373	NonTargetingControlGuideForMouse_0569	0
MGLibB_62374	NonTargetingControlGuideForMouse_0570	0
MGLibB_62375	NonTargetingControlGuideForMouse_0571	0
MGLibB_62376	NonTargetingControlGuideForMouse_0572	0
MGLibB_62377	NonTargetingControlGuideForMouse_0573	0
MGLibB_62378	NonTargetingControlGuideForMouse_0574	0
MGLibB_62379	NonTargetingControlGuideForMouse_0575	0
MGLibB_62380	NonTargetingControlGuideForMouse_0576	0
MGLibB_62381	NonTargetingControlGuideForMouse_0577	0
MGLibB_62382	NonTargetingControlGuideForMouse_0578	0
MGLibB_62383	NonTargetingControlGuideForMouse_0579	0
MGLibB_62384	NonTargetingControlGuideForMouse_0580	0
MGLibB_62385	NonTargetingControlGuideForMouse_0581	0
MGLibB_62386	NonTargetingControlGuideForMouse_0582	0
MGLibB_62387	NonTargetingControlGuideForMouse_0583	0
MGLibB_62388	NonTargetingControlGuideForMouse_0584	0
MGLibB_62389	NonTargetingControlGuideForMouse_0585	0
MGLibB_62390	NonTargetingControlGuideForMouse_0586	0
MGLibB_62391	NonTargetingControlGuideForMouse_0587	0
MGLibB_62392	NonTargetingControlGuideForMouse_0588	0
MGLibB_62393	NonTargetingControlGuideForMouse_0589	0
MGLibB_62394	NonTargetingControlGuideForMouse_0590	0
MGLibB_62395	NonTargetingControlGuideForMouse_0591	0
MGLibB_62396	NonTargetingControlGuideForMouse_0592	0
MGLibB_62397	NonTargetingControlGuideForMouse_0593	0
MGLibB_62398	NonTargetingControlGuideForMouse_0594	0
MGLibB_62399	NonTargetingControlGuideForMouse_0595	0
MGLibB_62400	NonTargetingControlGuideForMouse_0596	0
MGLibB_62401	NonTargetingControlGuideForMouse_0597	0
MGLibB_62402	NonTargetingControlGuideForMouse_0598	0
MGLibB_62403	NonTargetingControlGuideForMouse_0599	0
MGLibB_62405	NonTargetingControlGuideForMouse_0601	0
MGLibB_62406	NonTargetingControlGuideForMouse_0602	0
MGLibB_62407	NonTargetingControlGuideForMouse_0603	0
MGLibB_62408	NonTargetingControlGuideForMouse_0604	0
MGLibB_62409	NonTargetingControlGuideForMouse_0605	0
MGLibB_62410	NonTargetingControlGuideForMouse_0606	0
MGLibB_62411	NonTargetingControlGuideForMouse_0607	0
MGLibB_62412	NonTargetingControlGuideForMouse_0608	0
MGLibB_62413	NonTargetingControlGuideForMouse_0609	0
MGLibB_62414	NonTargetingControlGuideForMouse_0610	0
MGLibB_62415	NonTargetingControlGuideForMouse_0611	0
MGLibB_62416	NonTargetingControlGuideForMouse_0612	0
MGLibB_62417	NonTargetingControlGuideForMouse_0613	0
MGLibB_62418	NonTargetingControlGuideForMouse_0614	0
MGLibB_62419	NonTargetingControlGuideForMouse_0615	0
MGLibB_62420	NonTargetingControlGuideForMouse_0616	0
MGLibB_62421	NonTargetingControlGuideForMouse_0617	0
MGLibB_62422	NonTargetingControlGuideForMouse_0618	0
MGLibB_62423	NonTargetingControlGuideForMouse_0619	0
MGLibB_62424	NonTargetingControlGuideForMouse_0620	0
MGLibB_62425	NonTargetingControlGuideForMouse_0621	0
MGLibB_62426	NonTargetingControlGuideForMouse_0622	0
MGLibB_62427	NonTargetingControlGuideForMouse_0623	0
MGLibB_62428	NonTargetingControlGuideForMouse_0624	0
MGLibB_62429	NonTargetingControlGuideForMouse_0625	0
MGLibB_62430	NonTargetingControlGuideForMouse_0626	0
MGLibB_62431	NonTargetingControlGuideForMouse_0627	0
MGLibB_62432	NonTargetingControlGuideForMouse_0628	0
MGLibB_62433	NonTargetingControlGuideForMouse_0629	0
MGLibB_62434	NonTargetingControlGuideForMouse_0630	0
MGLibB_62435	NonTargetingControlGuideForMouse_0631	0
MGLibB_62436	NonTargetingControlGuideForMouse_0632	0
MGLibB_62437	NonTargetingControlGuideForMouse_0633	0
MGLibB_62438	NonTargetingControlGuideForMouse_0634	0
MGLibB_62439	NonTargetingControlGuideForMouse_0635	0
MGLibB_62440	NonTargetingControlGuideForMouse_0636	0
MGLibB_62441	NonTargetingControlGuideForMouse_0637	0
MGLibB_62442	NonTargetingControlGuideForMouse_0638	0
MGLibB_62443	NonTargetingControlGuideForMouse_0639	0
MGLibB_62444	NonTargetingControlGuideForMouse_0640	0
MGLibB_62445	NonTargetingControlGuideForMouse_0641	0
MGLibB_62446	NonTargetingControlGuideForMouse_0642	0
MGLibB_62447	NonTargetingControlGuideForMouse_0643	0
MGLibB_62448	NonTargetingControlGuideForMouse_0644	0
MGLibB_62449	NonTargetingControlGuideForMouse_0645	0
MGLibB_62450	NonTargetingControlGuideForMouse_0646	0
MGLibB_62451	NonTargetingControlGuideForMouse_0647	0
MGLibB_62452	NonTargetingControlGuideForMouse_0648	0
MGLibB_62453	NonTargetingControlGuideForMouse_0649	0
MGLibB_62454	NonTargetingControlGuideForMouse_0650	0
MGLibB_62455	NonTargetingControlGuideForMouse_0651	0
MGLibB_62456	NonTargetingControlGuideForMouse_0652	0
MGLibB_62457	NonTargetingControlGuideForMouse_0653	0
MGLibB_62458	NonTargetingControlGuideForMouse_0654	0
MGLibB_62459	NonTargetingControlGuideForMouse_0655	0
MGLibB_62460	NonTargetingControlGuideForMouse_0656	0
MGLibB_62461	NonTargetingControlGuideForMouse_0657	0
MGLibB_62462	NonTargetingControlGuideForMouse_0658	0
MGLibB_62463	NonTargetingControlGuideForMouse_0659	0
MGLibB_62464	NonTargetingControlGuideForMouse_0660	0
MGLibB_62465	NonTargetingControlGuideForMouse_0661	0
MGLibB_62466	NonTargetingControlGuideForMouse_0662	0
MGLibB_62467	NonTargetingControlGuideForMouse_0663	0
MGLibB_62468	NonTargetingControlGuideForMouse_0664	0
MGLibB_62469	NonTargetingControlGuideForMouse_0665	0
MGLibB_62470	NonTargetingControlGuideForMouse_0666	0
MGLibB_62471	NonTargetingControlGuideForMouse_0667	0
MGLibB_62472	NonTargetingControlGuideForMouse_0668	0
MGLibB_62473	NonTargetingControlGuideForMouse_0669	0
MGLibB_62474	NonTargetingControlGuideForMouse_0670	0
MGLibB_62475	NonTargetingControlGuideForMouse_0671	0
MGLibB_62476	NonTargetingControlGuideForMouse_0672	0
MGLibB_62477	NonTargetingControlGuideForMouse_0673	0
MGLibB_62478	NonTargetingControlGuideForMouse_0674	0
MGLibB_62479	NonTargetingControlGuideForMouse_0675	0
MGLibB_62480	NonTargetingControlGuideForMouse_0676	0
MGLibB_62481	NonTargetingControlGuideForMouse_0677	0
MGLibB_62482	NonTargetingControlGuideForMouse_0678	0
MGLibB_62483	NonTargetingControlGuideForMouse_0679	0
MGLibB_62484	NonTargetingControlGuideForMouse_0680	0
MGLibB_62485	NonTargetingControlGuideForMouse_0681	0
MGLibB_62486	NonTargetingControlGuideForMouse_0682	0
MGLibB_62487	NonTargetingControlGuideForMouse_0683	0
MGLibB_62488	NonTargetingControlGuideForMouse_0684	0
MGLibB_62489	NonTargetingControlGuideForMouse_0685	0
MGLibB_62490	NonTargetingControlGuideForMouse_0686	0
MGLibB_62491	NonTargetingControlGuideForMouse_0687	0
MGLibB_62492	NonTargetingControlGuideForMouse_0688	0
MGLibB_62493	NonTargetingControlGuideForMouse_0689	0
MGLibB_62494	NonTargetingControlGuideForMouse_0690	0
MGLibB_62495	NonTargetingControlGuideForMouse_0691	0
MGLibB_62496	NonTargetingControlGuideForMouse_0692	0
MGLibB_62497	NonTargetingControlGuideForMouse_0693	0
MGLibB_62498	NonTargetingControlGuideForMouse_0694	0
MGLibB_62499	NonTargetingControlGuideForMouse_0695	0
MGLibB_62500	NonTargetingControlGuideForMouse_0696	0
MGLibB_62501	NonTargetingControlGuideForMouse_0697	0
MGLibB_62502	NonTargetingControlGuideForMouse_0698	0
MGLibB_62503	NonTargetingControlGuideForMouse_0699	0
MGLibB_62504	NonTargetingControlGuideForMouse_0700	0
MGLibB_62505	NonTargetingControlGuideForMouse_0701	0
MGLibB_62506	NonTargetingControlGuideForMouse_0702	0
MGLibB_62507	NonTargetingControlGuideForMouse_0703	0
MGLibB_62508	NonTargetingControlGuideForMouse_0704	0
MGLibB_62509	NonTargetingControlGuideForMouse_0705	0
MGLibB_62510	NonTargetingControlGuideForMouse_0706	0
MGLibB_62511	NonTargetingControlGuideForMouse_0707	0
MGLibB_62512	NonTargetingControlGuideForMouse_0708	0
MGLibB_62513	NonTargetingControlGuideForMouse_0709	0
MGLibB_62514	NonTargetingControlGuideForMouse_0710	0
MGLibB_62515	NonTargetingControlGuideForMouse_0711	0
MGLibB_62516	NonTargetingControlGuideForMouse_0712	0
MGLibB_62517	NonTargetingControlGuideForMouse_0713	0
MGLibB_62518	NonTargetingControlGuideForMouse_0714	0
MGLibB_62519	NonTargetingControlGuideForMouse_0715	0
MGLibB_62520	NonTargetingControlGuideForMouse_0716	0
MGLibB_62521	NonTargetingControlGuideForMouse_0717	0
MGLibB_62522	NonTargetingControlGuideForMouse_0718	0
MGLibB_62523	NonTargetingControlGuideForMouse_0719	0
MGLibB_62524	NonTargetingControlGuideForMouse_0720	0
MGLibB_62525	NonTargetingControlGuideForMouse_0721	0
MGLibB_62526	NonTargetingControlGuideForMouse_0722	0
MGLibB_62527	NonTargetingControlGuideForMouse_0723	0
MGLibB_62528	NonTargetingControlGuideForMouse_0724	0
MGLibB_62529	NonTargetingControlGuideForMouse_0725	0
MGLibB_62530	NonTargetingControlGuideForMouse_0726	0
MGLibB_62531	NonTargetingControlGuideForMouse_0727	0
MGLibB_62532	NonTargetingControlGuideForMouse_0728	0
MGLibB_62533	NonTargetingControlGuideForMouse_0729	0
MGLibB_62534	NonTargetingControlGuideForMouse_0730	0
MGLibB_62535	NonTargetingControlGuideForMouse_0731	0
MGLibB_62536	NonTargetingControlGuideForMouse_0732	0
MGLibB_62537	NonTargetingControlGuideForMouse_0733	0
MGLibB_62538	NonTargetingControlGuideForMouse_0734	0
MGLibB_62539	NonTargetingControlGuideForMouse_0735	0
MGLibB_62540	NonTargetingControlGuideForMouse_0736	0
MGLibB_62541	NonTargetingControlGuideForMouse_0737	0
MGLibB_62542	NonTargetingControlGuideForMouse_0738	0
MGLibB_62543	NonTargetingControlGuideForMouse_0739	0
MGLibB_62544	NonTargetingControlGuideForMouse_0740	0
MGLibB_62545	NonTargetingControlGuideForMouse_0741	0
MGLibB_62546	NonTargetingControlGuideForMouse_0742	0
MGLibB_62547	NonTargetingControlGuideForMouse_0743	0
MGLibB_62548	NonTargetingControlGuideForMouse_0744	0
MGLibB_62549	NonTargetingControlGuideForMouse_0745	0
MGLibB_62550	NonTargetingControlGuideForMouse_0746	0
MGLibB_62551	NonTargetingControlGuideForMouse_0747	0
MGLibB_62552	NonTargetingControlGuideForMouse_0748	0
MGLibB_62553	NonTargetingControlGuideForMouse_0749	0
MGLibB_62554	NonTargetingControlGuideForMouse_0750	0
MGLibB_62555	NonTargetingControlGuideForMouse_0751	0
MGLibB_62556	NonTargetingControlGuideForMouse_0752	0
MGLibB_62557	NonTargetingControlGuideForMouse_0753	0
MGLibB_62558	NonTargetingControlGuideForMouse_0754	0
MGLibB_62559	NonTargetingControlGuideForMouse_0755	0
MGLibB_62560	NonTargetingControlGuideForMouse_0756	0
MGLibB_62561	NonTargetingControlGuideForMouse_0757	0
MGLibB_62562	NonTargetingControlGuideForMouse_0758	0
MGLibB_62563	NonTargetingControlGuideForMouse_0759	0
MGLibB_62564	NonTargetingControlGuideForMouse_0760	0
MGLibB_62565	NonTargetingControlGuideForMouse_0761	0
MGLibB_62566	NonTargetingControlGuideForMouse_0762	0
MGLibB_62567	NonTargetingControlGuideForMouse_0763	0
MGLibB_62568	NonTargetingControlGuideForMouse_0764	0
MGLibB_62569	NonTargetingControlGuideForMouse_0765	0
MGLibB_62570	NonTargetingControlGuideForMouse_0766	0
MGLibB_62571	NonTargetingControlGuideForMouse_0767	0
MGLibB_62572	NonTargetingControlGuideForMouse_0768	0
MGLibB_62573	NonTargetingControlGuideForMouse_0769	0
MGLibB_62574	NonTargetingControlGuideForMouse_0770	0
MGLibB_62575	NonTargetingControlGuideForMouse_0771	0
MGLibB_62576	NonTargetingControlGuideForMouse_0772	0
MGLibB_62577	NonTargetingControlGuideForMouse_0773	0
MGLibB_62578	NonTargetingControlGuideForMouse_0774	0
MGLibB_62579	NonTargetingControlGuideForMouse_0775	0
MGLibB_62580	NonTargetingControlGuideForMouse_0776	0
MGLibB_62581	NonTargetingControlGuideForMouse_0777	0
MGLibB_62582	NonTargetingControlGuideForMouse_0778	0
MGLibB_62583	NonTargetingControlGuideForMouse_0779	0
MGLibB_62584	NonTargetingControlGuideForMouse_0780	0
MGLibB_62585	NonTargetingControlGuideForMouse_0781	0
MGLibB_62586	NonTargetingControlGuideForMouse_0782	0
MGLibB_62587	NonTargetingControlGuideForMouse_0783	0
MGLibB_62588	NonTargetingControlGuideForMouse_0784	0
MGLibB_62589	NonTargetingControlGuideForMouse_0785	0
MGLibB_62590	NonTargetingControlGuideForMouse_0786	0
MGLibB_62591	NonTargetingControlGuideForMouse_0787	0
MGLibB_62592	NonTargetingControlGuideForMouse_0788	0
MGLibB_62593	NonTargetingControlGuideForMouse_0789	0
MGLibB_62594	NonTargetingControlGuideForMouse_0790	0
MGLibB_62595	NonTargetingControlGuideForMouse_0791	0
MGLibB_62596	NonTargetingControlGuideForMouse_0792	0
MGLibB_62597	NonTargetingControlGuideForMouse_0793	0
MGLibB_62598	NonTargetingControlGuideForMouse_0794	0
MGLibB_62599	NonTargetingControlGuideForMouse_0795	0
MGLibB_62600	NonTargetingControlGuideForMouse_0796	0
MGLibB_62601	NonTargetingControlGuideForMouse_0797	0
MGLibB_62602	NonTargetingControlGuideForMouse_0798	0
MGLibB_62603	NonTargetingControlGuideForMouse_0799	0
MGLibB_62604	NonTargetingControlGuideForMouse_0800	0
MGLibB_62605	NonTargetingControlGuideForMouse_0801	0
MGLibB_62606	NonTargetingControlGuideForMouse_0802	0
MGLibB_62607	NonTargetingControlGuideForMouse_0803	0
MGLibB_62608	NonTargetingControlGuideForMouse_0804	0
MGLibB_62609	NonTargetingControlGuideForMouse_0805	0
MGLibB_62610	NonTargetingControlGuideForMouse_0806	0
MGLibB_62611	NonTargetingControlGuideForMouse_0807	0
MGLibB_62612	NonTargetingControlGuideForMouse_0808	0
MGLibB_62613	NonTargetingControlGuideForMouse_0809	0
MGLibB_62614	NonTargetingControlGuideForMouse_0810	0
MGLibB_62615	NonTargetingControlGuideForMouse_0811	0
MGLibB_62616	NonTargetingControlGuideForMouse_0812	0
MGLibB_62617	NonTargetingControlGuideForMouse_0813	0
MGLibB_62618	NonTargetingControlGuideForMouse_0814	0
MGLibB_62619	NonTargetingControlGuideForMouse_0815	0
MGLibB_62620	NonTargetingControlGuideForMouse_0816	0
MGLibB_62621	NonTargetingControlGuideForMouse_0817	0
MGLibB_62622	NonTargetingControlGuideForMouse_0818	0
MGLibB_62623	NonTargetingControlGuideForMouse_0819	0
MGLibB_62624	NonTargetingControlGuideForMouse_0820	0
MGLibB_62625	NonTargetingControlGuideForMouse_0821	0
MGLibB_62626	NonTargetingControlGuideForMouse_0822	0
MGLibB_62627	NonTargetingControlGuideForMouse_0823	0
MGLibB_62628	NonTargetingControlGuideForMouse_0824	0
MGLibB_62629	NonTargetingControlGuideForMouse_0825	0
MGLibB_62630	NonTargetingControlGuideForMouse_0826	0
MGLibB_62631	NonTargetingControlGuideForMouse_0827	0
MGLibB_62632	NonTargetingControlGuideForMouse_0828	0
MGLibB_62633	NonTargetingControlGuideForMouse_0829	0
MGLibB_62634	NonTargetingControlGuideForMouse_0830	0
MGLibB_62635	NonTargetingControlGuideForMouse_0831	0
MGLibB_62636	NonTargetingControlGuideForMouse_0832	0
MGLibB_62637	NonTargetingControlGuideForMouse_0833	0
MGLibB_62638	NonTargetingControlGuideForMouse_0834	0
MGLibB_62639	NonTargetingControlGuideForMouse_0835	0
MGLibB_62640	NonTargetingControlGuideForMouse_0836	0
MGLibB_62641	NonTargetingControlGuideForMouse_0837	0
MGLibB_62642	NonTargetingControlGuideForMouse_0838	0
MGLibB_62643	NonTargetingControlGuideForMouse_0839	0
MGLibB_62644	NonTargetingControlGuideForMouse_0840	0
MGLibB_62645	NonTargetingControlGuideForMouse_0841	0
MGLibB_62646	NonTargetingControlGuideForMouse_0842	0
MGLibB_62647	NonTargetingControlGuideForMouse_0843	0
MGLibB_62648	NonTargetingControlGuideForMouse_0844	0
MGLibB_62649	NonTargetingControlGuideForMouse_0845	0
MGLibB_62650	NonTargetingControlGuideForMouse_0846	0
MGLibB_62651	NonTargetingControlGuideForMouse_0847	0
MGLibB_62652	NonTargetingControlGuideForMouse_0848	0
MGLibB_62653	NonTargetingControlGuideForMouse_0849	0
MGLibB_62654	NonTargetingControlGuideForMouse_0850	0
MGLibB_62655	NonTargetingControlGuideForMouse_0851	0
MGLibB_62656	NonTargetingControlGuideForMouse_0852	0
MGLibB_62657	NonTargetingControlGuideForMouse_0853	0
MGLibB_62659	NonTargetingControlGuideForMouse_0855	0
MGLibB_62660	NonTargetingControlGuideForMouse_0856	0
MGLibB_62661	NonTargetingControlGuideForMouse_0857	0
MGLibB_62662	NonTargetingControlGuideForMouse_0858	0
MGLibB_62663	NonTargetingControlGuideForMouse_0859	0
MGLibB_62665	NonTargetingControlGuideForMouse_0861	0
MGLibB_62666	NonTargetingControlGuideForMouse_0862	0
MGLibB_62667	NonTargetingControlGuideForMouse_0863	0
MGLibB_62668	NonTargetingControlGuideForMouse_0864	0
MGLibB_62669	NonTargetingControlGuideForMouse_0865	0
MGLibB_62670	NonTargetingControlGuideForMouse_0866	0
MGLibB_62671	NonTargetingControlGuideForMouse_0867	0
MGLibB_62672	NonTargetingControlGuideForMouse_0868	0
MGLibB_62673	NonTargetingControlGuideForMouse_0869	0
MGLibB_62674	NonTargetingControlGuideForMouse_0870	0
MGLibB_62675	NonTargetingControlGuideForMouse_0871	0
MGLibB_62676	NonTargetingControlGuideForMouse_0872	0
MGLibB_62677	NonTargetingControlGuideForMouse_0873	0
MGLibB_62678	NonTargetingControlGuideForMouse_0874	0
MGLibB_62679	NonTargetingControlGuideForMouse_0875	0
MGLibB_62680	NonTargetingControlGuideForMouse_0876	0
MGLibB_62681	NonTargetingControlGuideForMouse_0877	0
MGLibB_62682	NonTargetingControlGuideForMouse_0878	0
MGLibB_62683	NonTargetingControlGuideForMouse_0879	0
MGLibB_62684	NonTargetingControlGuideForMouse_0880	0
MGLibB_62685	NonTargetingControlGuideForMouse_0881	0
MGLibB_62686	NonTargetingControlGuideForMouse_0882	0
MGLibB_62687	NonTargetingControlGuideForMouse_0883	0
MGLibB_62688	NonTargetingControlGuideForMouse_0884	0
MGLibB_62689	NonTargetingControlGuideForMouse_0885	0
MGLibB_62690	NonTargetingControlGuideForMouse_0886	0
MGLibB_62691	NonTargetingControlGuideForMouse_0887	0
MGLibB_62692	NonTargetingControlGuideForMouse_0888	0
MGLibB_62693	NonTargetingControlGuideForMouse_0889	0
MGLibB_62694	NonTargetingControlGuideForMouse_0890	0
MGLibB_62695	NonTargetingControlGuideForMouse_0891	0
MGLibB_62696	NonTargetingControlGuideForMouse_0892	0
MGLibB_62697	NonTargetingControlGuideForMouse_0893	0
MGLibB_62698	NonTargetingControlGuideForMouse_0894	0
MGLibB_62699	NonTargetingControlGuideForMouse_0895	0
MGLibB_62700	NonTargetingControlGuideForMouse_0896	0
MGLibB_62701	NonTargetingControlGuideForMouse_0897	0
MGLibB_62702	NonTargetingControlGuideForMouse_0898	0
MGLibB_62703	NonTargetingControlGuideForMouse_0899	0
MGLibB_62704	NonTargetingControlGuideForMouse_0900	0
MGLibB_62705	NonTargetingControlGuideForMouse_0901	0
MGLibB_62706	NonTargetingControlGuideForMouse_0902	0
MGLibB_62707	NonTargetingControlGuideForMouse_0903	0
MGLibB_62708	NonTargetingControlGuideForMouse_0904	0
MGLibB_62709	NonTargetingControlGuideForMouse_0905	0
MGLibB_62710	NonTargetingControlGuideForMouse_0906	0
MGLibB_62711	NonTargetingControlGuideForMouse_0907	0
MGLibB_62712	NonTargetingControlGuideForMouse_0908	0
MGLibB_62713	NonTargetingControlGuideForMouse_0909	0
MGLibB_62714	NonTargetingControlGuideForMouse_0910	0
MGLibB_62715	NonTargetingControlGuideForMouse_0911	0
MGLibB_62716	NonTargetingControlGuideForMouse_0912	0
MGLibB_62717	NonTargetingControlGuideForMouse_0913	0
MGLibB_62718	NonTargetingControlGuideForMouse_0914	0
MGLibB_62719	NonTargetingControlGuideForMouse_0915	0
MGLibB_62720	NonTargetingControlGuideForMouse_0916	0
MGLibB_62721	NonTargetingControlGuideForMouse_0917	0
MGLibB_62722	NonTargetingControlGuideForMouse_0918	0
MGLibB_62723	NonTargetingControlGuideForMouse_0919	0
MGLibB_62724	NonTargetingControlGuideForMouse_0920	0
MGLibB_62725	NonTargetingControlGuideForMouse_0921	0
MGLibB_62726	NonTargetingControlGuideForMouse_0922	0
MGLibB_62727	NonTargetingControlGuideForMouse_0923	0
MGLibB_62728	NonTargetingControlGuideForMouse_0924	0
MGLibB_62729	NonTargetingControlGuideForMouse_0925	0
MGLibB_62730	NonTargetingControlGuideForMouse_0926	0
MGLibB_62731	NonTargetingControlGuideForMouse_0927	0
MGLibB_62732	NonTargetingControlGuideForMouse_0928	0
MGLibB_62733	NonTargetingControlGuideForMouse_0929	0
MGLibB_62734	NonTargetingControlGuideForMouse_0930	0
MGLibB_62735	NonTargetingControlGuideForMouse_0931	0
MGLibB_62736	NonTargetingControlGuideForMouse_0932	0
MGLibB_62737	NonTargetingControlGuideForMouse_0933	0
MGLibB_62738	NonTargetingControlGuideForMouse_0934	0
MGLibB_62739	NonTargetingControlGuideForMouse_0935	0
MGLibB_62740	NonTargetingControlGuideForMouse_0936	0
MGLibB_62741	NonTargetingControlGuideForMouse_0937	0
MGLibB_62742	NonTargetingControlGuideForMouse_0938	0
MGLibB_62743	NonTargetingControlGuideForMouse_0939	0
MGLibB_62744	NonTargetingControlGuideForMouse_0940	0
MGLibB_62745	NonTargetingControlGuideForMouse_0941	0
MGLibB_62746	NonTargetingControlGuideForMouse_0942	0
MGLibB_62747	NonTargetingControlGuideForMouse_0943	0
MGLibB_62748	NonTargetingControlGuideForMouse_0944	0
MGLibB_62749	NonTargetingControlGuideForMouse_0945	0
MGLibB_62750	NonTargetingControlGuideForMouse_0946	0
MGLibB_62751	NonTargetingControlGuideForMouse_0947	0
MGLibB_62752	NonTargetingControlGuideForMouse_0948	0
MGLibB_62753	NonTargetingControlGuideForMouse_0949	0
MGLibB_62754	NonTargetingControlGuideForMouse_0950	0
MGLibB_62756	NonTargetingControlGuideForMouse_0952	0
MGLibB_62757	NonTargetingControlGuideForMouse_0953	0
MGLibB_62758	NonTargetingControlGuideForMouse_0954	0
